"","sample_name","metric","value"
"4636","G20000548","contamination_status",0
"4637","G20000548","percentage_contamination",0
"4638","G20000548","contigs",23
"4639","G20000548","N50",813789
"4640","G20000548","total_length",6353012
"4641","G20000549","contamination_status",0
"4642","G20000549","percentage_contamination",0
"4643","G20000549","contigs",33
"4644","G20000549","N50",485825
"4645","G20000549","total_length",6299050
"4646","G20000550","contamination_status",0
"4647","G20000550","percentage_contamination",0
"4648","G20000550","contigs",27
"4649","G20000550","N50",561835
"4650","G20000550","total_length",6303356
"4651","G20000561","contamination_status",0
"4652","G20000561","percentage_contamination",0
"4653","G20000561","contigs",29
"4654","G20000561","N50",469477
"4655","G20000561","total_length",6336960
"4656","G20000563","contamination_status",0
"4657","G20000563","percentage_contamination",0
"4658","G20000563","contigs",25
"4659","G20000563","N50",486684
"4660","G20000563","total_length",6339929
"4661","G20000564","contamination_status",0
"4662","G20000564","percentage_contamination",0
"4663","G20000564","contigs",28
"4664","G20000564","N50",511849
"4665","G20000564","total_length",6378181
"4666","G20000569","contamination_status",0
"4667","G20000569","percentage_contamination",0
"4668","G20000569","contigs",121
"4669","G20000569","N50",139672
"4670","G20000569","total_length",7288883
"4671","G20000570","contamination_status",0
"4672","G20000570","percentage_contamination",0
"4673","G20000570","contigs",21
"4674","G20000570","N50",777800
"4675","G20000570","total_length",6290791
"4676","G20000571","contamination_status",0
"4677","G20000571","percentage_contamination",0
"4678","G20000571","contigs",42
"4679","G20000571","N50",315165
"4680","G20000571","total_length",6414632
"4681","G20000572","contamination_status",0
"4682","G20000572","percentage_contamination",0
"4683","G20000572","contigs",62
"4684","G20000572","N50",333243
"4685","G20000572","total_length",7297480
"4686","G20000573","contamination_status",0
"4687","G20000573","percentage_contamination",0
"4688","G20000573","contigs",63
"4689","G20000573","N50",303665
"4690","G20000573","total_length",7068649
"4691","G20000574","contamination_status",1
"4692","G20000574","percentage_contamination",7.36
"4693","G20000574","contigs",670
"4694","G20000574","N50",340977
"4695","G20000574","total_length",11073312
"4696","G20000575","contamination_status",0
"4697","G20000575","percentage_contamination",0
"4698","G20000575","contigs",66
"4699","G20000575","N50",242474
"4700","G20000575","total_length",7248864
"4701","G20000587","contamination_status",0
"4702","G20000587","percentage_contamination",0
"4703","G20000587","contigs",54
"4704","G20000587","N50",293991
"4705","G20000587","total_length",7163856
"4706","G20000588","contamination_status",1
"4707","G20000588","percentage_contamination",0
"4708","G20000588","contigs",81
"4709","G20000588","N50",234232
"4710","G20000588","total_length",7267374
"4711","G20000589","contamination_status",0
"4712","G20000589","percentage_contamination",0
"4713","G20000589","contigs",35
"4714","G20000589","N50",307604
"4715","G20000589","total_length",6351001
"4716","G20000590","contamination_status",0
"4717","G20000590","percentage_contamination",0
"4718","G20000590","contigs",32
"4719","G20000590","N50",407499
"4720","G20000590","total_length",6429230
"4721","G20000591","contamination_status",1
"4722","G20000591","percentage_contamination",12.96
"4723","G20000591","contigs",243
"4724","G20000591","N50",168021
"4725","G20000591","total_length",10807730
"4726","G20000592","contamination_status",0
"4727","G20000592","percentage_contamination",0
"4728","G20000592","contigs",43
"4729","G20000592","N50",310269
"4730","G20000592","total_length",6946443
"4731","G20000604","contamination_status",0
"4732","G20000604","percentage_contamination",0
"4733","G20000604","contigs",50
"4734","G20000604","N50",285487
"4735","G20000604","total_length",6955044
"4736","G20000605","contamination_status",0
"4737","G20000605","percentage_contamination",0
"4738","G20000605","contigs",36
"4739","G20000605","N50",408322
"4740","G20000605","total_length",6427315
"4741","G20000612","contamination_status",0
"4742","G20000612","percentage_contamination",0
"4743","G20000612","contigs",19
"4744","G20000612","N50",778136
"4745","G20000612","total_length",6451253
"4746","G20000613","contamination_status",0
"4747","G20000613","percentage_contamination",0
"4748","G20000613","contigs",24
"4749","G20000613","N50",770002
"4750","G20000613","total_length",6382592
"4751","G20000622","contamination_status",0
"4752","G20000622","percentage_contamination",0
"4753","G20000622","contigs",39
"4754","G20000622","N50",389177
"4755","G20000622","total_length",6720742
"4756","G20000623","contamination_status",0
"4757","G20000623","percentage_contamination",0
"4758","G20000623","contigs",23
"4759","G20000623","N50",524022
"4760","G20000623","total_length",6312667
"4761","G20000624","contamination_status",0
"4762","G20000624","percentage_contamination",0
"4763","G20000624","contigs",26
"4764","G20000624","N50",662144
"4765","G20000624","total_length",6619605
"4766","G20000625","contamination_status",0
"4767","G20000625","percentage_contamination",0
"4768","G20000625","contigs",27
"4769","G20000625","N50",422463
"4770","G20000625","total_length",6383204
"4771","G20000626","contamination_status",0
"4772","G20000626","percentage_contamination",0
"4773","G20000626","contigs",66
"4774","G20000626","N50",215973
"4775","G20000626","total_length",6808460
"4776","G20000627","contamination_status",0
"4777","G20000627","percentage_contamination",0
"4778","G20000627","contigs",34
"4779","G20000627","N50",438893
"4780","G20000627","total_length",6655019
"4781","G20000628","contamination_status",0
"4782","G20000628","percentage_contamination",0
"4783","G20000628","contigs",28
"4784","G20000628","N50",468353
"4785","G20000628","total_length",6415632
"4786","G20000629","contamination_status",0
"4787","G20000629","percentage_contamination",0
"4788","G20000629","contigs",33
"4789","G20000629","N50",481900
"4790","G20000629","total_length",6847813
"4791","G20000630","contamination_status",0
"4792","G20000630","percentage_contamination",0
"4793","G20000630","contigs",17
"4794","G20000630","N50",773505
"4795","G20000630","total_length",6346018
"4796","G20000631","contamination_status",0
"4797","G20000631","percentage_contamination",0
"4798","G20000631","contigs",59
"4799","G20000631","N50",296208
"4800","G20000631","total_length",7052095
"4801","G20000632","contamination_status",0
"4802","G20000632","percentage_contamination",0
"4803","G20000632","contigs",50
"4804","G20000632","N50",428829
"4805","G20000632","total_length",6803065
"4806","G20000633","contamination_status",0
"4807","G20000633","percentage_contamination",0
"4808","G20000633","contigs",63
"4809","G20000633","N50",340095
"4810","G20000633","total_length",7449555
"4811","G20000634","contamination_status",1
"4812","G20000634","percentage_contamination",8.11
"4813","G20000634","contigs",548
"4814","G20000634","N50",224389
"4815","G20000634","total_length",7948067
"4816","G20000635","contamination_status",0
"4817","G20000635","percentage_contamination",0
"4818","G20000635","contigs",33
"4819","G20000635","N50",661577
"4820","G20000635","total_length",6780326
"4821","G20000636","contamination_status",0
"4822","G20000636","percentage_contamination",0
"4823","G20000636","contigs",45
"4824","G20000636","N50",737609
"4825","G20000636","total_length",6963479
"4826","G20000654","contamination_status",0
"4827","G20000654","percentage_contamination",0
"4828","G20000654","contigs",55
"4829","G20000654","N50",357527
"4830","G20000654","total_length",6726346
"4831","G20000655","contamination_status",0
"4832","G20000655","percentage_contamination",0
"4833","G20000655","contigs",59
"4834","G20000655","N50",309219
"4835","G20000655","total_length",7309038
"4836","G20000656","contamination_status",0
"4837","G20000656","percentage_contamination",0
"4838","G20000656","contigs",70
"4839","G20000656","N50",309975
"4840","G20000656","total_length",7507668
"4841","G20000657","contamination_status",0
"4842","G20000657","percentage_contamination",0
"4843","G20000657","contigs",53
"4844","G20000657","N50",343557
"4845","G20000657","total_length",6730983
"4846","G20000659","contamination_status",0
"4847","G20000659","percentage_contamination",0
"4848","G20000659","contigs",70
"4849","G20000659","N50",232819
"4850","G20000659","total_length",6827129
"4851","G20000660","contamination_status",0
"4852","G20000660","percentage_contamination",0
"4853","G20000660","contigs",94
"4854","G20000660","N50",205969
"4855","G20000660","total_length",7398535
"4856","G20000661","contamination_status",0
"4857","G20000661","percentage_contamination",0
"4858","G20000661","contigs",47
"4859","G20000661","N50",219022
"4860","G20000661","total_length",6438262
"4861","G20000662","contamination_status",0
"4862","G20000662","percentage_contamination",0
"4863","G20000662","contigs",43
"4864","G20000662","N50",317771
"4865","G20000662","total_length",7016943
"4866","G20000664","contamination_status",0
"4867","G20000664","percentage_contamination",0
"4868","G20000664","contigs",23
"4869","G20000664","N50",785409
"4870","G20000664","total_length",6490418
"4871","G20000665","contamination_status",0
"4872","G20000665","percentage_contamination",0
"4873","G20000665","contigs",29
"4874","G20000665","N50",516625
"4875","G20000665","total_length",6390217
"4876","G20000666","contamination_status",0
"4877","G20000666","percentage_contamination",0
"4878","G20000666","contigs",31
"4879","G20000666","N50",661814
"4880","G20000666","total_length",6425585
"4881","G20000667","contamination_status",0
"4882","G20000667","percentage_contamination",0
"4883","G20000667","contigs",26
"4884","G20000667","N50",663055
"4885","G20000667","total_length",6557536
"4886","G20000668","contamination_status",0
"4887","G20000668","percentage_contamination",0
"4888","G20000668","contigs",25
"4889","G20000668","N50",447476
"4890","G20000668","total_length",6522353
"4891","G20000669","contamination_status",0
"4892","G20000669","percentage_contamination",0
"4893","G20000669","contigs",63
"4894","G20000669","N50",366171
"4895","G20000669","total_length",7014065
"4896","G20000670","contamination_status",0
"4897","G20000670","percentage_contamination",0
"4898","G20000670","contigs",42
"4899","G20000670","N50",396863
"4900","G20000670","total_length",6451371
"4901","G20000671","contamination_status",0
"4902","G20000671","percentage_contamination",0
"4903","G20000671","contigs",47
"4904","G20000671","N50",393830
"4905","G20000671","total_length",6730439
"4906","G20000672","contamination_status",0
"4907","G20000672","percentage_contamination",0
"4908","G20000672","contigs",33
"4909","G20000672","N50",431268
"4910","G20000672","total_length",6554711
"4911","G20000673","contamination_status",0
"4912","G20000673","percentage_contamination",0
"4913","G20000673","contigs",62
"4914","G20000673","N50",317620
"4915","G20000673","total_length",7048475
"4916","G20000674","contamination_status",0
"4917","G20000674","percentage_contamination",0
"4918","G20000674","contigs",39
"4919","G20000674","N50",416734
"4920","G20000674","total_length",6996281
"4921","G20000675","contamination_status",0
"4922","G20000675","percentage_contamination",0
"4923","G20000675","contigs",54
"4924","G20000675","N50",279225
"4925","G20000675","total_length",6600415
"4926","G20000680","contamination_status",0
"4927","G20000680","percentage_contamination",0
"4928","G20000680","contigs",13
"4929","G20000680","N50",1129372
